,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
83,2019-03-25,2922.8925910857224,5027.670429669669,17768.93739498879,2922.8925910857224,2922.8925910857224,8280.6525053436,8280.6525053436,8280.6525053436,67.49986112355157,67.49986112355157,67.49986112355157,8213.152644220048,8213.152644220048,8213.152644220048,0.0,0.0,0.0,11203.545096429323
84,2019-03-26,2995.644077897617,4940.087883222153,17611.410949614306,2995.644077897617,2995.644077897617,8244.655950488528,8244.655950488528,8244.655950488528,-42.32185393560402,-42.32185393560402,-42.32185393560402,8286.977804424132,8286.977804424132,8286.977804424132,0.0,0.0,0.0,11240.300028386146
85,2019-03-27,3068.3955647095117,5096.181882285367,17835.76607831062,3068.3955647095117,3068.3955647095117,8404.639194718256,8404.639194718256,8404.639194718256,63.90583677477386,63.90583677477386,63.90583677477386,8340.733357943483,8340.733357943483,8340.733357943483,0.0,0.0,0.0,11473.034759427768
86,2019-03-28,3141.1470515214055,5506.210871813216,17599.914377394874,3141.1470515214055,3141.1470515214055,8337.252489135137,8337.252489135137,8337.252489135137,-36.70621845490437,-36.70621845490437,-36.70621845490437,8373.958707590042,8373.958707590042,8373.958707590042,0.0,0.0,0.0,11478.399540656543
87,2019-03-29,3213.8985383333006,5353.223390736581,17852.762120178697,3213.8985383333006,3213.8985383333006,8377.897075845347,8377.897075845347,8377.897075845347,-8.70523973647713,-8.70523973647713,-8.70523973647713,8386.602315581824,8386.602315581824,8386.602315581824,0.0,0.0,0.0,11591.795614178647
88,2019-03-30,3286.6500251451953,5473.365380384084,17494.613285035528,3286.6500251451953,3286.6500251451953,8349.499562701107,8349.499562701107,8349.499562701107,-29.51109737544122,-29.51109737544122,-29.51109737544122,8379.010660076548,8379.010660076548,8379.010660076548,0.0,0.0,0.0,11636.149587846303
89,2019-03-31,3359.40151195709,5419.638124283449,17877.49175806107,3359.40151195709,3359.40151195709,8337.745309366339,8337.745309366339,8337.745309366339,-14.161288396015538,-14.161288396015538,-14.161288396015538,8351.906597762354,8351.906597762354,8351.906597762354,0.0,0.0,0.0,11697.14682132343
90,2019-04-01,3432.1529987689846,5545.023304367038,18108.002962686303,3432.1529987689846,3432.1529987689846,8373.857844114993,8373.857844114993,8373.857844114993,67.49986112386883,67.49986112386883,67.49986112386883,8306.357982991123,8306.357982991123,8306.357982991123,0.0,0.0,0.0,11806.010842883978
91,2019-04-02,3504.9044855808793,5365.702359944042,17557.409050751394,3504.9044855808793,3504.9044855808793,8201.415798218379,8201.415798218379,8201.415798218379,-42.32185393562798,-42.32185393562798,-42.32185393562798,8243.737652154006,8243.737652154006,8243.737652154006,0.0,0.0,0.0,11706.320283799258
92,2019-04-03,3577.655972392774,5619.420042887904,18151.835398279632,3577.655972392774,3577.655972392774,8229.581940929294,8229.581940929294,8229.581940929294,63.90583677485403,63.90583677485403,63.90583677485403,8165.676104154441,8165.676104154441,8165.676104154441,0.0,0.0,0.0,11807.237913322067
93,2019-04-04,3650.407459204668,5699.119792050096,17633.696338094454,3650.407459204668,3650.407459204668,8037.302169755273,8037.302169755273,8037.302169755273,-36.706218454866814,-36.706218454866814,-36.706218454866814,8074.008388210141,8074.008388210141,8074.008388210141,0.0,0.0,0.0,11687.709628959941
94,2019-04-05,3723.158946016563,5894.993451987065,17946.593696616823,3723.158946016563,3723.158946016563,7962.011604610234,7962.011604610234,7962.011604610234,-8.705239736579449,-8.705239736579449,-8.705239736579449,7970.716844346814,7970.716844346814,7970.716844346814,0.0,0.0,0.0,11685.170550626797
95,2019-04-06,3795.9104328284575,5207.655298462206,18299.89841601936,3795.9104328284575,3795.9104328284575,7828.3603293998,7828.3603293998,7828.3603293998,-29.511097375780608,-29.511097375780608,-29.511097375780608,7857.871426775581,7857.871426775581,7857.871426775581,0.0,0.0,0.0,11624.270762228258
96,2019-04-07,3868.661919640352,5510.841426214346,17848.619661970813,3868.661919640352,3868.661919640352,7723.408085823169,7723.408085823169,7723.408085823169,-14.161288396489262,-14.161288396489262,-14.161288396489262,7737.569374219657,7737.569374219657,7737.569374219657,0.0,0.0,0.0,11592.070005463522
97,2019-04-08,3941.413406452247,4997.038705905012,17633.60907549951,3941.413406452247,3941.413406452247,7679.375835180653,7679.375835180653,7679.375835180653,67.4998611241494,67.4998611241494,67.4998611241494,7611.875974056503,7611.875974056503,7611.875974056503,0.0,0.0,0.0,11620.7892416329
98,2019-04-09,4014.1648932641415,5175.256555428546,17618.262788616914,4014.1648932641415,4014.1648932641415,7440.446246239913,7440.446246239913,7440.446246239913,-42.32185393565192,-42.32185393565192,-42.32185393565192,7482.768100175566,7482.768100175566,7482.768100175566,0.0,0.0,0.0,11454.611139504055
